object,eventLabel,colectieNaam,eventMediaAlt,collectieID,eventDate,eventDescription,eventMedia,eventMediaLink,eventType
https://collectiedata.hetnieuweinstituut.nl/id/objects/449,Woonhuis Van Dantzig,RIET,schaalmodellen (voorstellingen),MAQV42,1959,"Een model van het woonhuis Van Dantzig. Het model is doorzichtig (met interieurverdeling), gedetailleerd en niet gekleurd. De etage en het dak zijn afneembaar, waardoor het interieur zichtbaar is. De vloer in de woonkamer is blauw.",https://hdl.handle.net/21.12141/doc/collect.4A3A0229-92BF-41DE-B5DA-2943DE25F1D6,https://hdl.handle.net/21.12141/doc/collect.4A3A0229-92BF-41DE-B5DA-2943DE25F1D6,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/books/300298404,Vacantiehuis te Oostvoorne,De 8 en Opbouw : 14-daagsch tijdschrift van de Vereenigde Architectenkern de 8,https://schema.org/Article,B-118887,1940,"Vgl. 'Rectificatie', De 8 en Opbouw 11 (1940) - 6, 60. Ontwerpjaren: 1941 (voor);1935 Illustraties: foto's/exterieurs kindertehuis te Oostvoorne, arch. Van Tijen - Maaskant; reproductie/tekening bouwtechnisch detail kindertehuis te Oostvoorne, arch. Van Tijen - Maaskant; reproductie/situatie kindertehuis te Oostvoorne, arch. Van Tijen - Maaskant; reproductie/plattegrond kindertehuis te Oostvoorne, arch. Van Tijen - Maaskant; reproductie/doorsnede kindertehuis te Oostvoorne, arch. Van Tijen - Maaskant; foto/interieur kindertehuis te Oostvoorne, arch. Van Tijen - Maaskant; foto/exterieur vakantiehuis ""Ons Huis"", arch. Van Tijen; reproductie/plattegrond vakantiehuis ""Ons Huis"", arch. Van Tijen; foto/interieur vakantiehuis ""Ons Huis"", arch. Van Tijen",https://hdl.handle.net/21.12141/doc/collect.5FFF7C5B-340E-43F3-ADA8-FF42D8502A64,https://hdl.handle.net/21.12141/doc/collect.5FFF7C5B-340E-43F3-ADA8-FF42D8502A64,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/311,Woonhuis met Atelier W. Couzijn,RIEJ,ontwerpmaquette,MAQV368,1967,"Een open model van het woonhuis met atelier van W. Couzijn met interieuraanduiding. Het dak en de verdieping zijn afneembaar, waardoor het interieur zichtbaar is.",https://hdl.handle.net/21.12141/doc/collect.FB45F8D4-DFDC-4036-888E-D34B2ECEC4AA,https://hdl.handle.net/21.12141/doc/collect.FB45F8D4-DFDC-4036-888E-D34B2ECEC4AA,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/288,Woonwijk Zuidwijk,RIET,ontwerpmaquette,MAQV326,1943,"Ontwerpmaquette voor woonwijk Zuidwijk met een kronkelig stratenpatroon en een losse schakering van de gebouwen. In bruikleen CMU tot nov. '96. Volumemodel van een woningbouwproject met situatieaanduiding. Gekleurde (groen, blauw) situatieaanduiding.",https://hdl.handle.net/21.12141/doc/collect.CB132976-7E4A-4DD2-9DAD-935D90914FFA,https://hdl.handle.net/21.12141/doc/collect.CB132976-7E4A-4DD2-9DAD-935D90914FFA,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/books/300305938,Woonhuis te Utrecht,Bouwkundig Weekblad (1946-1969),https://schema.org/Article,B-126503,1963,"Ontwerpjaren: 1959 Illustraties: foto's (4)/gevels en details, villa, Breitnerlaan, Utrecht; situatie, plattegronden en doorsneden/villa, Breitnerlaan, Utrecht",https://hdl.handle.net/21.12141/doc/collect.0E7E5DAD-FF18-4BB1-BC5C-D10E451C212C,https://hdl.handle.net/21.12141/doc/collect.0E7E5DAD-FF18-4BB1-BC5C-D10E451C212C,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/294,Woonhuis Parkhurst,RIET,presentatiemaquette,MAQV332,1957,Een model van het woonhuis Parkhurst. Het ontwerp toont een rechthoekig woonhuis met een plat dak gelegen op een heuvel. Het exterieur en het gevelontwerpzijn zichtbaar. Het model toont waarschijnlijk een tussenontwerp van het exterieur.,https://hdl.handle.net/21.12141/doc/collect.7730887B-DBFD-47A0-9F92-47A6131E56F8,https://hdl.handle.net/21.12141/doc/collect.7730887B-DBFD-47A0-9F92-47A6131E56F8,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/books/300261373,Gebouw voor de landbouwbeurs te Zuidlaren (Dr.),BOUW : centraal weekblad voor het bouwwezen,https://schema.org/Article,B-81267,1961,"Ontwerpjaren: 1962 (voor)
Illustraties: situatie, exterieurfoto's, interieurfoto's, doorsneden/gebouw voor landbouwbeurs te Zuidlaren (Dr.), arch. Rietveld, G.Th.",https://hdl.handle.net/21.12141/doc/collect.7C47CD2A-CA2C-4D37-806F-C98F9C36CC44,https://hdl.handle.net/21.12141/doc/collect.7C47CD2A-CA2C-4D37-806F-C98F9C36CC44,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/60,Bungalows (Schiermonnikoog),RIET,ontwerpmaquette,MAQV51,,Inrichtingsmodel met 8 open en opengewerkte modellen van bungalows met interieur- en situatieaanduiding. Met groen is de groenvoorziening weergegeven.,https://hdl.handle.net/21.12141/doc/collect.5DC6FFF6-A700-4DF6-953C-8A2AAF2874A9,https://hdl.handle.net/21.12141/doc/collect.5DC6FFF6-A700-4DF6-953C-8A2AAF2874A9,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/426,Kernhuis met Zeshoekige Kern,RIET,schaalmodellen (voorstellingen),MAQV309,1929,"Opengewerkt interieurmodel van een gedeelte van een kernhuis met een zeshoekige kern. Het model heeft een gedetailleerd en gekleurd (groen, wit, rood) interieur. Het doel van de maquette is te laten zien hoe de kern in het huis staat en hoe dat de ruimte/indeling van het huis beïnvloedt. Het model is waarschijnlijk gemaakt in het kader van het project IJsselstijn.",https://hdl.handle.net/21.12141/doc/collect.2829441A-E5DC-48A8-946C-ACC697D1F8F0,https://hdl.handle.net/21.12141/doc/collect.2829441A-E5DC-48A8-946C-ACC697D1F8F0,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/283,Woonhuis Van Beek,RIET,ontwerpmaquette,MAQV318,1937,"Een ontwerpmaquette van het woonhuis Van Beek met interieur- en situatieaanduidingen. Het rechthoekige woonhuis heeft een gele gevel met witte accenten, één van de zijden heeft een balkon. Van het woonhuis zijn het dak en de eerste etage afneembaar in twee delen. Aan de onderzijde is door een glazen bodemplaat ook de indeling van de kelder zichtbaar.",https://hdl.handle.net/21.12141/doc/collect.D935FA76-DC7D-4874-AE42-CE4B02F255CF,https://hdl.handle.net/21.12141/doc/collect.D935FA76-DC7D-4874-AE42-CE4B02F255CF,gebouw
https://collectiedata.hetnieuweinstituut.nl/id/objects/290,Woningbouw Tolsteeg-Hoograven,RIET,ontwerpmaquette,MAQV328,1956,Een ontwerpmaquette van het woningbouwproject Tolsteeg-Hoograven in Utrecht met situatieaanduiding. Het model toont een ontwerp voor Tolsteeg waarin de monochroom witte woonblokken zijn geschakeld op een raster van diagonale lijnen. Met de groene cirkels is de groenvoorziening weergegeven.,https://hdl.handle.net/21.12141/doc/collect.E6F1E2DC-E6F7-47EC-9820-4D327239C50C,https://hdl.handle.net/21.12141/doc/collect.E6F1E2DC-E6F7-47EC-9820-4D327239C50C,gebouw
